4.4898301, 51.0319504
4.4898999, 51.0318779
4.4898838, 51.0304475
4.4898409, 51.0293999
4.4898677, 51.0282309
4.4898677, 51.0274633
4.4898060, 51.0271225
4.4896263, 51.0266502
4.4892213, 51.0258910
4.4887331, 51.0249986
4.4882289, 51.0241955
4.4876844, 51.0233182
4.4870004, 51.0223296
4.4867671, 51.0219702
4.4866168, 51.0216378
4.4865873, 51.0212667
4.4859946, 51.0207824
4.4849378, 51.0199186
4.4840017, 51.0191930
4.4828135, 51.0182245
4.4825265, 51.0179866
